seed,allocation,speed,health,hunting,elements,farming,gathering,years,peak_population,final_population,tech_tier,end_state,dominant_temperament,buildings,wars,food,wood,stone,knowledge,wealth,influence,unrest,produced_food,consumed_food,spoiled_food,produced_wood,consumed_wood,births,deaths,combat_deaths,raids,trades,elections,coups,rivals_alive,trait_points_spent,techs_chosen
111866,hunter,5,4,8,3,3,3,0,55,0,0,COLLAPSE,NONE,0,0,0,470,0,4,13,36,0.000,15661,17531,0,470,0,1,56,0,0,14,0,0,4,8,0
111866,warlike,4,3,7,3,6,3,97,1835,1835,6,ASCENSION,PASSIVE,292,35,262365,225508,202533,6,55686,58739,0.000,42848877,20825443,21762938,265958,40450,2398,618,122,20,2211,25,0,3,17,6
111866,scholar-ish,7,5,3,3,5,3,106,3391,3391,6,ASCENSION,PRAGMATIC,400,19,458120,485714,472969,0,174377,95128,0.000,59357856,34576522,24325084,534789,49075,4122,786,30,16,2536,27,0,3,18,6
111866,weathered,3,4,3,8,5,3,6,78,0,0,COLLAPSE,PASSIVE,14,2,0,4,829,15,0,251,0.000,127240,128598,511,1099,1095,28,83,2,13,128,2,0,4,8,0
111866,bad,8,3,3,3,1,3,0,55,0,0,COLLAPSE,NONE,0,0,0,204,0,2,8,18,0.000,6774,8644,0,204,0,0,55,0,0,3,0,0,4,3,0
111866,pure-speed,8,4,3,3,4,3,1,59,0,0,COLLAPSE,ZEALOT,2,0,0,246,412,9,174,66,0.024,32447,34317,0,436,190,5,60,0,0,36,1,0,4,7,0
111866,pure-health,3,8,3,4,4,3,1,57,0,0,COLLAPSE,ZEALOT,0,0,0,505,72,6,19,42,0.017,16228,18098,0,545,40,4,59,0,0,17,1,0,4,7,0
111866,pure-hunting,3,4,8,3,4,3,2,55,0,0,COLLAPSE,ZEALOT,0,0,0,504,0,4,12,86,0.005,18981,20851,0,569,65,0,55,0,0,61,1,0,4,7,0
111866,pure-elements,3,4,3,8,4,3,1,56,0,0,COLLAPSE,AMBITIOUS,0,0,0,536,0,4,7,46,0.009,20503,22373,0,561,25,1,56,0,0,17,1,0,4,7,0
111866,pure-farming,3,4,3,4,8,3,107,2934,2934,6,ASCENSION,PASSIVE,516,16,459133,339013,326830,3,55131,143493,0.000,78478851,31388173,46633413,409358,70345,3772,893,77,39,1521,27,1,2,17,6
111866,pure-gathering,3,4,3,3,4,8,0,55,0,0,COLLAPSE,NONE,0,0,0,746,0,3,10,34,0.000,14865,16735,0,746,0,0,55,0,0,13,0,0,4,7,0
111866,farm+gathering,3,4,3,3,6,6,88,2334,2334,6,ASCENSION,PRAGMATIC,404,42,334647,322093,346243,10,47490,99171,0.000,47928246,18477706,29117761,379463,57370,2807,528,16,14,969,22,0,3,15,6
111866,solo-speed,8,4,4,4,4,4,42,127,0,0,COLLAPSE,PRAGMATIC,10,5,254,8,1147,104,4173,1747,0.007,309510,294376,16749,3483,3475,80,135,6,6,628,11,0,4,14,0
111866,solo-health,4,8,4,4,4,4,1,60,0,0,COLLAPSE,PASSIVE,1,0,0,200,441,10,23,62,0.031,25676,27546,0,380,180,6,61,0,0,31,1,0,4,10,0
111866,solo-hunting,4,4,8,4,4,4,9,121,0,0,COLLAPSE,ZEALOT,61,2,0,352,1199,58,533,401,0.010,248695,250222,342,2457,2105,73,128,5,14,99,3,0,3,10,0
111866,solo-elements,4,4,4,8,4,4,3,56,0,0,COLLAPSE,ZEALOT,0,0,0,26,318,5,58,116,0.010,26570,28440,0,441,415,1,56,0,2,100,1,0,4,10,0
111866,solo-farming,4,4,4,4,8,4,125,5239,5238,6,ASCENSION,ZEALOT,274,63,782050,436578,491140,0,12340494,118427,0.000,71837685,34171271,36886232,481178,44600,6627,1444,244,19,2245,32,0,3,22,6
111866,solo-gathering,4,4,4,4,4,8,1,56,0,0,COLLAPSE,PASSIVE,0,0,0,759,0,4,16,39,0.008,18174,20044,0,809,50,1,56,0,0,18,1,0,4,10,0
111866,duo-speed+health,8,8,3,3,3,3,38,55,0,0,COLLAPSE,ZEALOT,0,2,430,6,151,9,4965,1492,0.000,46774,42835,5378,521,515,0,55,0,8,412,10,2,3,13,0
111866,duo-speed+hunting,8,3,8,3,3,3,1,59,0,0,COLLAPSE,ZEALOT,0,0,0,348,316,7,19,41,0.014,19638,21508,0,403,55,4,59,0,0,23,1,0,4,10,0
111866,duo-speed+elements,8,3,3,8,3,3,1,56,0,0,COLLAPSE,AMBITIOUS,0,0,0,349,264,6,15,40,0.015,18484,20354,0,404,55,1,56,0,0,22,1,0,4,10,0
111866,duo-speed+farming,8,3,3,3,8,3,103,2847,2847,6,ASCENSION,PASSIVE,343,10,483424,479366,477232,3,152568,89803,0.000,101768806,40986431,60300820,522201,42835,3535,743,21,7,3042,26,0,3,20,6
111866,duo-speed+gathering,8,3,3,3,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,944,0,5,21,34,0.000,15564,17434,0,944,0,0,55,0,0,17,0,0,4,10,0
111866,duo-health+hunting,3,8,8,3,3,3,0,55,0,0,COLLAPSE,NONE,0,0,0,502,0,4,12,35,0.000,13116,14986,0,502,0,0,55,0,0,13,0,0,4,10,0
111866,duo-health+elements,3,8,3,8,3,3,0,55,0,0,COLLAPSE,NONE,0,0,0,437,0,3,2,35,0.000,12014,13884,0,437,0,0,55,0,0,13,0,0,4,10,0
111866,duo-health+farming,3,8,3,3,8,3,85,1928,1928,6,ASCENSION,PASSIVE,520,32,274313,173916,173488,6,83018,81932,0.000,40994367,16845763,23876160,247456,73540,2400,527,185,15,645,22,0,2,18,6
111866,duo-health+gathering,3,8,3,3,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,632,0,3,13,30,0.000,10219,12089,0,632,0,0,55,0,0,13,0,0,4,10,0
111866,duo-hunting+elements,3,3,8,8,3,3,0,55,0,0,COLLAPSE,NONE,0,0,0,426,0,3,10,35,0.000,15781,17651,0,426,0,0,55,0,0,12,0,0,4,10,0
111866,duo-hunting+farming,3,3,8,3,8,3,126,3302,3302,6,ASCENSION,AMBITIOUS,220,68,514374,362294,377715,0,121888,69616,0.000,78753887,28404369,49837013,394344,32050,4401,1154,248,41,2259,32,0,3,22,6
111866,duo-hunting+gathering,3,3,8,3,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,624,0,2,11,31,0.000,13756,15626,0,624,0,0,55,0,0,12,0,0,4,10,0
111866,duo-elements+farming,3,3,3,8,8,3,104,2977,2977,6,ASCENSION,AMBITIOUS,428,55,471198,273786,287828,6,123953,97751,0.000,61766383,28819402,32477651,333886,60100,3477,555,153,25,1587,26,0,3,20,6
111866,duo-elements+gathering,3,3,3,8,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,453,0,2,2,25,0.000,10058,11928,0,453,0,0,55,0,0,7,0,0,4,10,0
111866,duo-farming+gathering,3,3,3,3,8,8,97,2607,2607,6,ASCENSION,PASSIVE,593,1,433508,544573,552011,10,124546,157994,0.000,77651648,33616226,43603784,631553,86980,3304,752,0,8,1754,25,0,2,19,6
119785,naive-even,5,5,5,5,4,4,1,60,0,0,COLLAPSE,ZEALOT,1,0,0,266,286,8,23,57,0.014,26144,28014,0,426,160,5,60,0,0,17,1,0,4,10,0
119785,farmer,3,4,3,4,8,3,88,2354,2354,6,ASCENSION,PASSIVE,405,60,386919,263482,297657,1,815693,62530,0.000,62992677,21745291,40862336,321047,57565,2855,556,284,18,1145,22,0,3,15,6
119785,farm+elements,3,4,3,6,6,3,115,5911,5911,6,ASCENSION,AMBITIOUS,331,103,745712,519082,493473,2,199199,127043,0.000,96624454,44803271,51077341,564337,45255,7377,1521,1051,34,1802,29,1,3,18,6
119785,hardy,3,8,3,5,4,3,1,56,0,0,COLLAPSE,AMBITIOUS,0,0,0,308,141,6,10,47,0.007,18640,20510,0,418,110,1,56,0,0,19,1,0,4,8,0
119785,swift,8,4,3,3,5,3,119,2801,2801,6,ASCENSION,AMBITIOUS,267,97,314756,395738,339312,10,2391027,62846,0.000,58061609,25530087,32218636,428613,32875,4385,1639,1143,54,3195,30,0,4,19,6
119785,hunter,5,4,8,3,3,3,0,55,0,0,COLLAPSE,NONE,0,0,0,313,98,4,28,34,0.000,14766,16636,0,313,0,0,55,0,0,4,0,0,4,8,0
119785,warlike,4,3,7,3,6,3,103,2350,2349,6,ASCENSION,PASSIVE,337,68,328856,230107,224946,8,3291251,44883,0.000,41812427,20033525,21451915,264707,34600,3166,872,647,29,2621,26,1,3,18,6
119785,scholar-ish,7,5,3,3,5,3,10,98,0,0,COLLAPSE,PASSIVE,22,0,0,1276,2,184,0,436,0.006,185731,168297,19304,3126,1850,45,100,0,1,397,3,0,4,9,0
119785,weathered,3,4,3,8,5,3,6,65,0,0,COLLAPSE,ZEALOT,5,0,0,14,4,17,0,246,0.003,54488,56358,0,609,595,10,65,1,6,197,2,0,4,8,0
119785,bad,8,3,3,3,1,3,0,55,0,0,COLLAPSE,NONE,0,0,0,113,61,2,6,17,0.000,6179,8049,0,113,0,0,55,0,0,0,0,0,4,3,0
119785,pure-speed,8,4,3,3,4,3,1,55,0,0,COLLAPSE,ZEALOT,2,0,0,464,114,8,152,67,0.007,31241,33111,0,699,235,3,58,0,0,26,1,0,4,7,0
119785,pure-health,3,8,3,4,4,3,53,57,0,0,CONQUEST,PASSIVE,0,18,62,2,182,5,3007,2039,0.037,99405,88460,12753,312,310,2,57,25,8,1463,14,0,4,12,0
119785,pure-hunting,3,4,8,3,4,3,0,55,0,0,COLLAPSE,NONE,0,0,0,234,158,4,27,37,0.000,16746,18616,0,234,0,1,56,0,0,4,0,0,4,7,0
119785,pure-elements,3,4,3,8,4,3,1,56,0,0,COLLAPSE,PASSIVE,0,0,0,187,134,4,13,40,0.000,17662,19532,0,242,55,1,56,0,0,7,1,0,4,7,0
119785,pure-farming,3,4,3,4,8,3,88,2354,2354,6,ASCENSION,PASSIVE,405,60,386919,263482,297657,1,815693,62530,0.000,62992677,21745291,40862336,321047,57565,2855,556,284,18,1145,22,0,3,15,6
119785,pure-gathering,3,4,3,3,4,8,0,55,0,0,COLLAPSE,NONE,0,0,0,340,166,3,4,32,0.000,14009,15879,0,340,0,0,55,0,0,4,0,0,4,7,0
119785,farm+gathering,3,4,3,3,6,6,86,1776,1776,6,ASCENSION,AMBITIOUS,225,9,251312,215391,196754,9,42470,16224,0.000,38343306,19699228,18394635,243686,28295,2066,345,28,6,3662,22,0,4,15,6
119785,solo-speed,8,4,4,4,4,4,98,3082,3082,6,ASCENSION,ZEALOT,362,81,364174,424585,296294,1,3222083,77499,0.000,36496383,20420528,15713550,466990,42405,3966,939,341,45,2984,25,0,4,19,6
119785,solo-health,4,8,4,4,4,4,3,58,0,0,COLLAPSE,AMBITIOUS,1,1,0,9,38,7,62,118,0.011,23569,25439,0,509,500,3,58,0,2,62,1,0,4,10,0
119785,solo-hunting,4,4,8,4,4,4,1,57,0,0,COLLAPSE,PASSIVE,0,0,0,269,134,6,22,55,0.013,26212,28082,0,384,115,4,59,0,0,16,1,0,4,10,0
119785,solo-elements,4,4,4,8,4,4,1,57,0,0,COLLAPSE,ZEALOT,0,0,0,306,101,5,16,51,0.018,22503,24373,0,411,105,2,57,0,0,16,1,0,4,10,0
119785,solo-farming,4,4,4,4,8,4,107,3779,3779,6,ASCENSION,ZEALOT,312,75,462919,304481,310917,1,727659,58330,0.000,50846635,24386924,25998660,343556,39075,4747,1023,397,19,2570,27,0,3,20,6
119785,solo-gathering,4,4,4,4,4,8,1,55,0,0,COLLAPSE,PASSIVE,0,0,0,477,205,4,26,38,0.000,17478,19348,0,537,60,0,55,0,0,8,1,0,4,10,0
119785,duo-speed+health,8,8,3,3,3,3,1,55,0,0,COLLAPSE,AMBITIOUS,0,0,0,461,194,8,49,38,0.005,14866,16736,0,511,50,0,55,0,0,6,1,0,4,10,0
119785,duo-speed+hunting,8,3,8,3,3,3,1,55,0,0,COLLAPSE,AMBITIOUS,0,0,0,353,170,7,22,41,0.017,19709,21579,0,408,55,0,55,0,0,9,1,0,4,10,0
119785,duo-speed+elements,8,3,3,8,3,3,1,55,0,0,COLLAPSE,PASSIVE,0,0,0,327,131,7,4,41,0.014,18701,20571,0,382,55,0,55,0,0,9,1,0,4,10,0
119785,duo-speed+farming,8,3,3,3,8,3,111,2910,2909,6,ASCENSION,PASSIVE,303,133,419841,348002,348016,3,2620045,79659,0.000,67736374,23985069,43333334,394662,46660,4121,1267,616,64,1217,28,0,4,21,6
119785,duo-speed+gathering,8,3,3,3,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,531,217,5,26,33,0.000,15006,16876,0,531,0,0,55,0,0,4,0,0,4,10,0
119785,duo-health+hunting,3,8,8,3,3,3,0,55,0,0,COLLAPSE,NONE,0,0,0,255,174,4,21,34,0.000,12294,14164,0,255,0,0,55,0,0,4,0,0,4,10,0
119785,duo-health+elements,3,8,3,8,3,3,0,55,0,0,COLLAPSE,NONE,0,0,0,227,168,3,12,31,0.000,10757,12627,0,227,0,0,55,0,0,4,0,0,4,10,0
119785,duo-health+farming,3,8,3,3,8,3,90,3355,3355,6,ASCENSION,ZEALOT,319,54,580100,335876,322546,1,53805,61144,0.000,87547645,34389932,52579483,368501,32625,3856,556,47,15,3241,23,0,3,19,6
119785,duo-health+gathering,3,8,3,3,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,350,191,3,7,27,0.000,9369,11239,0,350,0,0,55,0,0,4,0,0,4,10,0
119785,duo-hunting+elements,3,3,8,8,3,3,0,55,0,0,COLLAPSE,NONE,0,0,0,162,96,3,3,30,0.000,12980,14850,0,162,0,0,55,0,0,4,0,0,4,10,0
119785,duo-hunting+farming,3,3,8,3,8,3,130,3394,3394,6,ASCENSION,AMBITIOUS,196,149,435720,374172,383132,7,309493,68797,0.000,78918037,31397198,47086989,403542,29370,4969,1630,2984,55,2715,33,0,4,23,6
119785,duo-hunting+gathering,3,3,8,3,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,251,141,2,0,27,0.000,11688,13558,0,251,0,0,55,0,0,4,0,0,4,10,0
119785,duo-elements+farming,3,3,3,8,8,3,87,2753,2753,6,ASCENSION,PASSIVE,293,88,421488,270334,300049,0,1506647,37137,0.000,68943000,26188879,42334502,306989,36655,3193,495,242,30,2038,22,0,4,18,6
119785,duo-elements+gathering,3,3,3,8,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,162,148,2,7,22,0.000,8686,10556,0,162,0,0,55,0,0,3,0,0,4,10,0
119785,duo-farming+gathering,3,3,3,3,8,8,107,3453,3453,6,ASCENSION,AMBITIOUS,302,141,391030,427731,419860,9,2087198,79584,0.000,58612348,25728129,32495058,461131,33400,4647,1249,504,54,1415,27,0,4,20,6
127704,naive-even,5,5,5,5,4,4,13,135,0,1,COLLAPSE,ZEALOT,13,6,0,0,1317,175,0,536,0.029,366399,366139,2130,3835,3835,95,150,16,10,172,4,0,3,11,1
127704,farmer,3,4,3,4,8,3,123,3520,3520,6,ASCENSION,ZEALOT,304,36,598346,454001,448843,12,1226926,105647,0.000,91925766,37717554,53611736,491701,37700,4625,1160,183,28,1167,31,0,2,19,6
127704,farm+elements,3,4,3,6,6,3,91,2785,2768,6,ASCENSION,PRAGMATIC,328,61,279259,287785,240316,4,1424439,71420,0.000,47787599,22553175,24957034,333075,45290,3383,670,154,31,1106,23,0,3,16,6
127704,hardy,3,8,3,5,4,3,114,5070,5070,6,ASCENSION,ZEALOT,367,88,682127,445553,446162,0,100939,140063,0.000,58385394,36608908,21096228,496958,51405,6317,1302,1268,35,1113,29,0,3,19,6
127704,swift,8,4,3,3,5,3,3,74,0,0,COLLAPSE,ZEALOT,1,0,0,176,693,43,0,120,0.034,65252,66082,1040,651,475,20,75,0,1,62,1,0,3,8,0
127704,hunter,5,4,8,3,3,3,0,55,0,0,COLLAPSE,NONE,0,0,0,210,82,6,49,36,0.000,16795,18665,0,210,0,0,55,0,0,0,0,0,4,8,0
127704,warlike,4,3,7,3,6,3,132,5537,5537,6,ASCENSION,AMBITIOUS,252,71,871075,838686,835778,4,288094,92563,0.000,140622741,60308487,79445047,874516,35830,6805,1323,1216,42,2274,33,0,3,21,6
127704,scholar-ish,7,5,3,3,5,3,102,3311,3311,6,ASCENSION,ZEALOT,397,73,375364,525552,482425,1,99855,115660,0.000,49205287,28134176,20697616,579852,54300,4045,789,389,18,1163,26,0,3,18,6
127704,weathered,3,4,3,8,5,3,3,71,0,0,COLLAPSE,PRAGMATIC,9,0,0,23,68,11,338,124,0.012,61703,63573,0,403,380,18,73,0,0,25,1,0,3,8,0
127704,bad,8,3,3,3,1,3,0,55,0,0,COLLAPSE,NONE,0,0,0,44,56,2,9,20,0.000,7809,9679,0,44,0,0,55,0,0,0,0,0,4,3,0
127704,pure-speed,8,4,3,3,4,3,134,4344,4344,6,ASCENSION,PRAGMATIC,352,125,461951,538230,539930,7,3215506,193149,0.000,59421606,35590679,23370845,579570,41340,6562,2273,2308,40,878,34,0,3,20,6
127704,pure-health,3,8,3,4,4,3,1,61,0,0,COLLAPSE,PASSIVE,0,0,0,90,63,7,45,59,0.022,24046,25916,0,260,170,7,62,0,6,10,1,0,3,7,0
127704,pure-hunting,3,4,8,3,4,3,6,73,0,0,COLLAPSE,AMBITIOUS,8,0,0,19,92,32,231,245,0.000,105138,107008,0,284,265,27,82,3,1,112,2,0,3,7,0
127704,pure-elements,3,4,3,8,4,3,1,56,0,0,COLLAPSE,ZEALOT,0,0,0,92,89,6,37,47,0.016,21084,22954,0,142,50,1,56,0,0,2,1,0,3,7,0
127704,pure-farming,3,4,3,4,8,3,123,3520,3520,6,ASCENSION,ZEALOT,304,36,598346,454001,448843,12,1226926,105647,0.000,91925766,37717554,53611736,491701,37700,4625,1160,183,28,1167,31,0,2,19,6
127704,pure-gathering,3,4,3,3,4,8,0,55,0,0,COLLAPSE,NONE,0,0,0,198,121,4,24,34,0.000,15338,17208,0,198,0,0,55,0,0,0,0,0,4,7,0
127704,farm+gathering,3,4,3,3,6,6,95,1830,1830,6,ASCENSION,AMBITIOUS,310,58,265103,290499,272400,1,22803,65474,0.000,45159453,19483950,25412269,333854,43355,2295,520,365,29,1205,24,0,3,16,6
127704,solo-speed,8,4,4,4,4,4,95,2795,2770,6,ASCENSION,ZEALOT,343,52,292000,404760,393397,1,1219534,72851,0.000,41477484,24487388,16699964,451045,46285,3715,1000,834,37,1701,24,0,3,19,6
127704,solo-health,4,8,4,4,4,4,13,154,0,0,COLLAPSE,ZEALOT,71,2,0,1334,1020,195,0,571,0.015,328650,330520,0,4004,2670,106,161,1,4,268,4,0,3,11,0
127704,solo-hunting,4,4,8,4,4,4,121,3252,3252,6,ASCENSION,PRAGMATIC,360,93,370829,541779,572397,1,163509,112965,0.000,76163046,38153103,37640983,591284,49505,4792,1595,1502,24,1378,31,0,3,22,6
127704,solo-elements,4,4,4,8,4,4,1,58,0,0,COLLAPSE,AMBITIOUS,1,0,0,175,129,7,8,57,0.013,26280,28150,0,365,190,3,58,0,0,15,1,0,3,10,0
127704,solo-farming,4,4,4,4,8,4,99,2454,2454,6,ASCENSION,AMBITIOUS,381,56,403391,299247,256251,0,167381,65439,0.000,65591043,25585899,39603622,347747,48500,2945,546,115,23,1349,25,0,3,19,6
127704,solo-gathering,4,4,4,4,4,8,1,56,0,0,COLLAPSE,PASSIVE,1,0,0,447,286,6,17,55,0.012,25627,27497,0,557,110,3,58,0,0,10,1,0,3,10,0
127704,duo-speed+health,8,8,3,3,3,3,2,63,0,0,COLLAPSE,PASSIVE,8,0,0,118,305,13,8,86,0.005,37920,39790,0,408,290,10,65,0,0,23,1,0,3,10,0
127704,duo-speed+hunting,8,3,8,3,3,3,105,2565,2565,6,ASCENSION,AMBITIOUS,358,72,272390,452821,380157,0,75742,72068,0.000,47231538,24887952,22073066,493461,40640,3327,817,471,19,1373,27,0,3,20,6
127704,duo-speed+elements,8,3,3,8,3,3,97,3658,3658,6,ASCENSION,AMBITIOUS,425,64,500251,554707,501678,4,7640,85863,0.000,57703004,32279152,24925470,604582,49875,4311,708,596,18,1230,25,0,3,19,6
127704,duo-speed+farming,8,3,3,3,8,3,97,1559,1558,6,ASCENSION,PRAGMATIC,316,66,226691,233057,240021,1,375762,66428,0.000,45618263,16074679,29318762,279302,46245,2162,659,433,30,876,25,0,3,19,6
127704,duo-speed+gathering,8,3,3,3,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,221,282,6,56,34,0.000,15804,17674,0,221,0,0,55,0,0,0,0,0,4,10,0
127704,duo-health+hunting,3,8,8,3,3,3,132,1578,1578,6,ASCENSION,PRAGMATIC,216,71,176019,212961,185214,2,98663,18477,0.000,32597896,15225187,17198559,233216,20255,1857,334,756,30,1878,33,0,3,23,6
127704,duo-health+elements,3,8,3,8,3,3,1,57,0,0,COLLAPSE,NONE,0,0,0,190,41,5,34,38,0.000,13242,15112,0,190,0,2,57,0,0,2,0,0,4,10,0
127704,duo-health+farming,3,8,3,3,8,3,102,5859,5859,6,ASCENSION,AMBITIOUS,426,61,807015,516534,444552,23,162597,152176,0.000,106534492,42203396,63525951,563399,46865,7044,1240,295,28,1546,26,0,3,20,6
127704,duo-health+gathering,3,8,3,3,3,8,0,56,0,0,COLLAPSE,NONE,0,0,0,317,45,4,28,33,0.000,11590,13460,0,317,0,1,56,0,0,0,0,0,4,10,0
127704,duo-hunting+elements,3,3,8,8,3,3,1,55,0,0,COLLAPSE,PASSIVE,0,0,0,82,74,4,33,40,0.012,18299,20169,0,132,50,0,55,0,0,2,1,0,4,10,0
127704,duo-hunting+farming,3,3,8,3,8,3,102,2741,2741,6,ASCENSION,PASSIVE,405,84,297730,290011,262966,4,2895427,80347,0.000,59317976,23180510,35841605,339271,49260,3599,913,336,33,1144,26,0,3,20,6
127704,duo-hunting+gathering,3,3,8,3,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,187,110,3,22,32,0.000,14734,16604,0,187,0,0,55,0,0,0,0,0,4,10,0
127704,duo-elements+farming,3,3,3,8,8,3,97,3046,3046,6,ASCENSION,PASSIVE,357,57,427872,247261,253071,0,1955178,108227,0.000,55660109,22962888,32271218,292846,45585,3803,812,772,48,1382,25,0,3,19,6
127704,duo-elements+gathering,3,3,3,8,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,139,50,2,9,26,0.000,10676,12546,0,139,0,0,55,0,0,0,0,0,4,10,0
127704,duo-farming+gathering,3,3,3,3,8,8,112,3502,3502,6,ASCENSION,AMBITIOUS,277,73,455780,497186,455981,1,30796,94213,0.000,66715708,30602421,35659376,536186,39000,4730,1283,1296,44,1576,28,0,3,21,6
135623,naive-even,5,5,5,5,4,4,1,60,0,0,COLLAPSE,ZEALOT,1,0,0,18,745,9,30,59,0.032,26367,28237,0,128,110,7,62,0,0,19,1,0,4,10,0
135623,farmer,3,4,3,4,8,3,99,2844,2844,6,ASCENSION,PASSIVE,485,3,453535,328533,337120,15,76596,97186,0.000,74507277,30351945,43703666,387263,58730,3498,709,0,2,1556,25,0,2,16,6
135623,farm+elements,3,4,3,6,6,3,100,3544,3544,6,ASCENSION,PASSIVE,289,12,506246,416047,401270,2,193793,53481,0.000,79268238,37249243,41514618,448907,32860,4233,744,4,12,2450,25,0,3,17,6
135623,hardy,3,8,3,5,4,3,2,58,0,0,COLLAPSE,PRAGMATIC,0,0,0,0,576,6,38,103,0.005,19798,21668,0,0,0,4,59,0,0,29,1,0,4,8,0
135623,swift,8,4,3,3,5,3,109,3096,3095,6,ASCENSION,ZEALOT,437,54,299351,262718,292844,0,2292151,89919,0.000,49614197,21521975,27794740,319538,56820,4093,1053,197,11,1761,28,0,3,18,6
135623,hunter,5,4,8,3,3,3,0,55,0,0,COLLAPSE,NONE,0,0,0,0,374,4,1,33,0.000,14461,16331,0,0,0,0,55,0,0,5,0,0,4,8,0
135623,warlike,4,3,7,3,6,3,102,2578,2578,6,ASCENSION,PRAGMATIC,383,1,384498,342309,329902,9,176323,83472,0.000,59953798,27012425,32558745,393949,51640,3213,690,24,1,1603,26,0,2,18,6
135623,scholar-ish,7,5,3,3,5,3,20,65,0,0,COLLAPSE,PASSIVE,0,0,459,0,1173,19,473,801,0.000,88981,81672,8719,20,20,12,67,0,0,409,5,0,3,10,0
135623,weathered,3,4,3,8,5,3,2,65,0,0,COLLAPSE,ZEALOT,0,0,0,0,776,9,1,110,0.014,54404,56274,0,0,0,10,65,0,0,29,1,0,4,8,0
135623,bad,8,3,3,3,1,3,0,55,0,0,COLLAPSE,NONE,0,0,0,0,190,2,7,16,0.000,5872,7742,0,0,0,0,55,0,0,0,0,0,4,3,0
135623,pure-speed,8,4,3,3,4,3,3,64,0,0,COLLAPSE,AMBITIOUS,0,0,0,19,1114,12,0,117,0.032,61194,63064,0,124,105,14,69,0,0,37,1,0,4,7,0
135623,pure-health,3,8,3,4,4,3,2,58,0,0,COLLAPSE,PRAGMATIC,0,0,0,0,515,5,53,87,0.009,15500,17370,0,0,0,4,59,0,0,29,1,0,4,7,0
135623,pure-hunting,3,4,8,3,4,3,0,56,0,0,COLLAPSE,NONE,0,0,0,0,409,4,33,36,0.000,16388,18258,0,0,0,1,56,0,0,0,0,0,4,7,0
135623,pure-elements,3,4,3,8,4,3,1,56,0,0,COLLAPSE,AMBITIOUS,0,0,0,0,400,4,17,39,0.005,16737,18607,0,0,0,1,56,0,0,0,1,0,4,7,0
135623,pure-farming,3,4,3,4,8,3,99,2844,2844,6,ASCENSION,PASSIVE,485,3,453535,328533,337120,15,76596,97186,0.000,74507277,30351945,43703666,387263,58730,3498,709,0,2,1556,25,0,2,16,6
135623,pure-gathering,3,4,3,3,4,8,0,56,0,0,COLLAPSE,NONE,0,0,0,0,538,3,3,32,0.000,13346,15216,0,0,0,1,56,0,0,4,0,0,4,7,0
135623,farm+gathering,3,4,3,3,6,6,91,2479,2479,6,ASCENSION,AMBITIOUS,463,0,382902,318510,310897,13,51008,79688,0.000,54070325,22947123,30742169,380910,62400,2929,505,0,3,1310,23,0,2,16,6
135623,solo-speed,8,4,4,4,4,4,88,2243,2243,6,ASCENSION,PRAGMATIC,273,4,269015,339571,376763,5,63773,57616,0.000,37198681,21950691,14980845,375421,35850,2648,460,28,7,2389,22,0,3,18,6
135623,solo-health,4,8,4,4,4,4,1,60,0,0,COLLAPSE,ZEALOT,1,0,0,10,668,7,56,57,0.008,23292,25162,0,135,125,6,61,0,0,13,1,0,4,10,0
135623,solo-hunting,4,4,8,4,4,4,1,55,0,0,COLLAPSE,PRAGMATIC,0,0,0,0,663,6,61,46,0.009,21531,23401,0,0,0,0,55,0,0,5,1,0,4,10,0
135623,solo-elements,4,4,4,8,4,4,1,55,0,0,COLLAPSE,PRAGMATIC,0,0,0,0,640,5,55,49,0.009,22211,24081,0,0,0,0,55,0,0,18,1,0,4,10,0
135623,solo-farming,4,4,4,4,8,4,108,2597,2597,6,ASCENSION,PASSIVE,247,67,306906,250613,293460,1,942386,68780,0.000,54666207,22968685,31392486,278418,27805,3381,839,270,23,1317,27,0,3,20,6
135623,solo-gathering,4,4,4,4,4,8,0,55,0,0,COLLAPSE,NONE,0,0,0,0,829,5,9,37,0.000,17023,18893,0,0,0,0,55,0,0,5,0,0,4,10,0
135623,duo-speed+health,8,8,3,3,3,3,0,55,0,0,COLLAPSE,NONE,0,0,0,0,669,8,26,36,0.000,13734,15604,0,0,0,0,55,0,0,4,0,0,4,10,0
135623,duo-speed+hunting,8,3,8,3,3,3,0,55,0,0,COLLAPSE,NONE,0,0,0,76,617,8,35,37,0.000,17669,19539,0,76,0,0,55,0,0,5,0,0,4,10,0
135623,duo-speed+elements,8,3,3,8,3,3,1,55,0,0,COLLAPSE,PRAGMATIC,0,0,0,0,588,6,19,38,0.000,16547,18417,0,0,0,0,55,0,0,6,1,0,4,10,0
